source,sales,sales_category
EMICRON,42000000.0,10-50M
EMICRON,18600000.0,10-50M
EMICRON,19000000.0,10-50M
EMICRON,70000000.0,50-200M
EMICRON,7300000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,12300000.0,10-50M
EMICRON,28000000.0,10-50M
EMICRON,21000000.0,10-50M
EMICRON,18000000.0,10-50M
EMICRON,10800000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,8700000.0,1-10M
EMICRON,2700000.0,1-10M
EMICRON,5400000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,1800000.0,1-10M
EMICRON,84000000.0,50-200M
EMICRON,1500000.0,1-10M
EMICRON,3200000.0,1-10M
EMICRON,13000000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,1300000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,25000000.0,10-50M
EMICRON,9800000.0,1-10M
EMICRON,3500000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,1300000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,3860000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,12500000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,33133333.0,10-50M
EMICRON,6600000.0,1-10M
EMICRON,3930000.0,1-10M
EMICRON,72000000.0,50-200M
EMICRON,6000000.0,1-10M
EMICRON,3840000.0,1-10M
EMICRON,50000000.0,50-200M
EMICRON,4440000.0,1-10M
EMICRON,9600000.0,1-10M
EMICRON,48000000.0,10-50M
EMICRON,21600000.0,10-50M
EMICRON,182000000.0,50-200M
EMICRON,21000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,9366666.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,100000000.0,50-200M
EMICRON,2800000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,40000000.0,10-50M
EMICRON,17000000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,13000000.0,10-50M
EMICRON,384000000.0,200M-1B
EMICRON,9600000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,120000000.0,50-200M
EMICRON,18000000.0,10-50M
EMICRON,37000000.0,10-50M
EMICRON,23000000.0,10-50M
EMICRON,182000000.0,50-200M
EMICRON,37000000.0,10-50M
EMICRON,10260000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,45000000.0,10-50M
EMICRON,10088888.0,10-50M
EMICRON,8750000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,149661711.0,50-200M
EMICRON,79000000.0,50-200M
EMICRON,40000000.0,10-50M
EMICRON,2400000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,68400000.0,50-200M
EMICRON,6500000.0,1-10M
EMICRON,18271428.0,10-50M
EMICRON,14062827.0,10-50M
EMICRON,6480000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,25000000.0,10-50M
EMICRON,90000000.0,50-200M
EMICRON,20400000.0,10-50M
EMICRON,120000000.0,50-200M
EMICRON,96000000.0,50-200M
EMICRON,30000000.0,10-50M
EMICRON,19200000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,126458471.0,50-200M
EMICRON,8000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,28500000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,7200000.0,1-10M
EMICRON,2200000.0,1-10M
EMICRON,1500000.0,1-10M
EMICRON,17000000.0,10-50M
EMICRON,3560000.0,1-10M
EMICRON,1500000.0,1-10M
EMICRON,60000000.0,50-200M
EMICRON,48000000.0,10-50M
EMICRON,11000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,9600000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,11000000.0,10-50M
EMICRON,8400000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,60000000.0,50-200M
EMICRON,2000000.0,1-10M
EMICRON,2500000.0,1-10M
EMICRON,1752000000.0,1B+
EMICRON,28680000.0,10-50M
EMICRON,14000000.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,16800000.0,10-50M
EMICRON,30000000.0,10-50M
EMICRON,13600000.0,10-50M
EMICRON,28000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,33133333.0,10-50M
EMICRON,2500000.0,1-10M
EMICRON,45600000.0,10-50M
EMICRON,20000000.0,10-50M
EMICRON,5300000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,27000000.0,10-50M
EMICRON,32000000.0,10-50M
EMICRON,4100000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,3850000.0,1-10M
EMICRON,3500000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,22800000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,8000000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,33133333.0,10-50M
EMICRON,1500000.0,1-10M
EMICRON,4200000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,1200000.0,1-10M
EMICRON,36840000.0,10-50M
EMICRON,1800000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,2280000.0,1-10M
EMICRON,10260000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,72000000.0,50-200M
EMICRON,9600000.0,1-10M
EMICRON,4400000.0,1-10M
EMICRON,8400000.0,1-10M
EMICRON,8750000.0,1-10M
EMICRON,180000000.0,50-200M
EMICRON,85000000.0,50-200M
EMICRON,13080000.0,10-50M
EMICRON,114000000.0,50-200M
EMICRON,10000000.0,10-50M
EMICRON,45900000.0,10-50M
EMICRON,5500000.0,1-10M
EMICRON,7800000.0,1-10M
EMICRON,26578947.0,10-50M
EMICRON,13500000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,4320000.0,1-10M
EMICRON,156000000.0,50-200M
EMICRON,12000000.0,10-50M
EMICRON,28000000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,13372000.0,10-50M
EMICRON,4200000.0,1-10M
EMICRON,5040000.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,8000000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,44000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,9360000.0,1-10M
EMICRON,1300000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,1080000.0,1-10M
EMICRON,30000000.0,10-50M
EMICRON,70000000.0,50-200M
EMICRON,15600000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,15000000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,26500000.0,10-50M
EMICRON,24000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,840000000.0,200M-1B
EMICRON,20000000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,36000000.0,10-50M
EMICRON,6700000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,2880000.0,1-10M
EMICRON,31000000.0,10-50M
EMICRON,17000000.0,10-50M
EMICRON,10150000.0,10-50M
EMICRON,50000000.0,50-200M
EMICRON,30000000.0,10-50M
EMICRON,3100000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,8953333.0,1-10M
EMICRON,13581818.0,10-50M
EMICRON,18000000.0,10-50M
EMICRON,117000000.0,50-200M
EMICRON,36000000.0,10-50M
EMICRON,50500000.0,50-200M
EMICRON,20080000.0,10-50M
EMICRON,4300000.0,1-10M
EMICRON,14400000.0,10-50M
EMICRON,2600000.0,1-10M
EMICRON,8400000.0,1-10M
EMICRON,13372000.0,10-50M
EMICRON,13863963.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,26400000.0,10-50M
EMICRON,8000000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,38400000.0,10-50M
EMICRON,14400000.0,10-50M
EMICRON,13000000.0,10-50M
EMICRON,6450000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,10500000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,22000000.0,10-50M
EMICRON,4080000.0,1-10M
EMICRON,22000000.0,10-50M
EMICRON,7500000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,25000000.0,10-50M
EMICRON,25200000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,7200000.0,1-10M
EMICRON,48000000.0,10-50M
EMICRON,45000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,14000000.0,10-50M
EMICRON,30000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,14000000.0,10-50M
EMICRON,45000000.0,10-50M
EMICRON,47413063.0,10-50M
EMICRON,13200000.0,10-50M
EMICRON,1800000.0,1-10M
EMICRON,72000000.0,50-200M
EMICRON,7552500.0,1-10M
EMICRON,13000000.0,10-50M
EMICRON,11014736.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,23000000.0,10-50M
EMICRON,51600000.0,50-200M
EMICRON,19800000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,14000000.0,10-50M
EMICRON,19200000.0,10-50M
EMICRON,49000000.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,4800000.0,1-10M
EMICRON,8445833.0,1-10M
EMICRON,84000000.0,50-200M
EMICRON,21600000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,2160000.0,1-10M
EMICRON,8400000.0,1-10M
EMICRON,7200000.0,1-10M
EMICRON,6480000.0,1-10M
EMICRON,25000000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,2400000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,4000000.0,1-10M
EMICRON,14400000.0,10-50M
EMICRON,4200000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,180000000.0,50-200M
EMICRON,5000000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,44400000.0,10-50M
EMICRON,320000000.0,200M-1B
EMICRON,3800000.0,1-10M
EMICRON,2500000.0,1-10M
EMICRON,48000000.0,10-50M
EMICRON,5400000.0,1-10M
EMICRON,21600000.0,10-50M
EMICRON,5500000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,4200000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,300000000.0,200M-1B
EMICRON,24000000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,7400000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,44700000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,10260000.0,10-50M
EMICRON,102000000.0,50-200M
EMICRON,4320000.0,1-10M
EMICRON,27600000.0,10-50M
EMICRON,3840000.0,1-10M
EMICRON,40000000.0,10-50M
EMICRON,14377777.0,10-50M
EMICRON,10700000.0,10-50M
EMICRON,80000000.0,50-200M
EMICRON,4200000.0,1-10M
EMICRON,5000000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,1000000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,14000000.0,10-50M
EMICRON,5500000.0,1-10M
EMICRON,93600000.0,50-200M
EMICRON,14500000.0,10-50M
EMICRON,81504000.0,50-200M
EMICRON,70000000.0,50-200M
EMICRON,5000000.0,1-10M
EMICRON,25800000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,3531579.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,25000000.0,10-50M
EMICRON,14400000.0,10-50M
EMICRON,30000000.0,10-50M
EMICRON,9000000.0,1-10M
EMICRON,15600000.0,10-50M
EMICRON,26600000.0,10-50M
EMICRON,20648000.0,10-50M
EMICRON,240000000.0,200M-1B
EMICRON,300000000.0,200M-1B
EMICRON,45000000.0,10-50M
EMICRON,18000000.0,10-50M
EMICRON,8150855.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,100000000.0,50-200M
EMICRON,60000000.0,50-200M
EMICRON,2800000.0,1-10M
EMICRON,14124000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,18857142.0,10-50M
EMICRON,1600000.0,1-10M
EMICRON,1500000.0,1-10M
EMICRON,45000000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,4200000.0,1-10M
EMICRON,2950000.0,1-10M
EMICRON,48000000.0,10-50M
EMICRON,18000000.0,10-50M
EMICRON,4500000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,10000000.0,10-50M
EMICRON,120000000.0,50-200M
EMICRON,20600000.0,10-50M
EMICRON,16800000.0,10-50M
EMICRON,42000000.0,10-50M
EMICRON,20000000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,48000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,25000000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,3390000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,3600000.0,1-10M
EMICRON,28800000.0,10-50M
EMICRON,16800000.0,10-50M
EMICRON,11600000.0,10-50M
EMICRON,26500000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,45000000.0,10-50M
EMICRON,10800000.0,10-50M
EMICRON,14800000.0,10-50M
EMICRON,4200000.0,1-10M
EMICRON,13372000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,130000000.0,50-200M
EMICRON,34800000.0,10-50M
EMICRON,45000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,16500000.0,10-50M
EMICRON,22750000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,1200000.0,1-10M
EMICRON,34800000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,12000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,20500000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,1000000.0,1-10M
EMICRON,20000000.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,56000000.0,50-200M
EMICRON,10000000.0,10-50M
EMICRON,7000000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,60000000.0,50-200M
EMICRON,156000000.0,50-200M
EMICRON,9000000.0,1-10M
EMICRON,10800000.0,10-50M
EMICRON,2400000.0,1-10M
EMICRON,4200000.0,1-10M
EMICRON,2500000.0,1-10M
EMICRON,10088888.0,10-50M
EMICRON,9500000.0,1-10M
EMICRON,7800000.0,1-10M
EMICRON,11014736.0,10-50M
EMICRON,5040000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,14000000.0,10-50M
EMICRON,8400000.0,1-10M
EMICRON,8200000.0,1-10M
EMICRON,3000000.0,1-10M
EMICRON,10500000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,4000000.0,1-10M
EMICRON,8400000.0,1-10M
EMICRON,27600000.0,10-50M
EMICRON,2000000.0,1-10M
EMICRON,4800000.0,1-10M
EMICRON,75000000.0,50-200M
EMICRON,3000000.0,1-10M
EMICRON,7500000.0,1-10M
EMICRON,30000000.0,10-50M
EMICRON,25000000.0,10-50M
EMICRON,1440000.0,1-10M
EMICRON,7800000.0,1-10M
EMICRON,26500000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,4800000.0,1-10M
EMICRON,122000000.0,50-200M
EMICRON,3500000.0,1-10M
EMICRON,10000000.0,10-50M
EMICRON,40000000.0,10-50M
EMICRON,9600000.0,1-10M
EMICRON,1620000.0,1-10M
EMICRON,22000000.0,10-50M
EMICRON,1600000.0,1-10M
EMICRON,309600000.0,200M-1B
EMICRON,4880000.0,1-10M
EMICRON,9600000.0,1-10M
EMICRON,8500000.0,1-10M
EMICRON,6000000.0,1-10M
EMICRON,1900000.0,1-10M
EMICRON,19000000.0,10-50M
EMICRON,1000000.0,1-10M
EMICRON,4324000.0,1-10M
EMICRON,20400000.0,10-50M
EMICRON,14400000.0,10-50M
EMICRON,3000000.0,1-10M
EMICRON,21325000.0,10-50M
EMICRON,1700000.0,1-10M
EMICRON,480000000.0,200M-1B
EMICRON,27600000.0,10-50M
EMICRON,21325000.0,10-50M
EMICRON,13200000.0,10-50M
EMICRON,52500000.0,50-200M
EMICRON,24200000.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,25000000.0,10-50M
EMICRON,5520000.0,1-10M
EMICRON,24200000.0,10-50M
EMICRON,12000000.0,10-50M
EMICRON,80000000.0,50-200M
EMICRON,1900000.0,1-10M
EMICRON,10260000.0,10-50M
EMICRON,2800000.0,1-10M
EMICRON,16000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,360000000.0,200M-1B
EMICRON,4968000.0,1-10M
EMICRON,33133333.0,10-50M
EMICRON,60000000.0,50-200M
EMICRON,9600000.0,1-10M
EMICRON,1400000.0,1-10M
EMICRON,11700000.0,10-50M
EMICRON,3600000.0,1-10M
EMICRON,1800000.0,1-10M
EMICRON,18138888.0,10-50M
EMICRON,42000000.0,10-50M
EMICRON,19000000.0,10-50M
EMICRON,14000000.0,10-50M
EMICRON,36000000.0,10-50M
EMICRON,5000000.0,1-10M
EMICRON,14000000.0,10-50M
EMICRON,6000000.0,1-10M
EMICRON,15000000.0,10-50M
EMICRON,2600000.0,1-10M
EMICRON,65000000.0,50-200M
EMICRON,7000000.0,1-10M
EMICRON,30000000.0,10-50M
EMICRON,2800000.0,1-10M
EMICRON,18000000.0,10-50M
EMICRON,8800000.0,1-10M
EMICRON,32857054.0,10-50M
EMICRON,21600000.0,10-50M
EMICRON,2500000.0,1-10M
EMICRON,1500000.0,1-10M
EMICRON,21325000.0,10-50M
EMICRON,32000000.0,10-50M
EMICRON,180000000.0,50-200M
EMICRON,1100000.0,1-10M
EMICRON,17000000.0,10-50M
RUES,29955141.0,10-50M
RUES,59262000.0,50-200M
RUES,416440440.0,200M-1B
RUES,1953079113.0,1B+
RUES,4514420.0,1-10M
RUES,266070419.0,200M-1B
RUES,1729869141.0,1B+
RUES,857857707.0,200M-1B
RUES,873433864.0,200M-1B
RUES,377924739.0,200M-1B
RUES,1985564184.0,1B+
RUES,67619279.0,50-200M
RUES,15200000.0,10-50M
RUES,9296000.0,1-10M
RUES,179064000.0,50-200M
RUES,391307696.0,200M-1B
RUES,43720000.0,10-50M
RUES,25250000.0,10-50M
RUES,2548794321.0,1B+
RUES,61717500.0,50-200M
RUES,702787000.0,200M-1B
RUES,43887120.0,10-50M
RUES,25365000.0,10-50M
RUES,221518373.0,200M-1B
RUES,1044990611.0,1B+
RUES,115266127.0,50-200M
RUES,28900000.0,10-50M
RUES,50000000.0,50-200M
RUES,48117215.0,10-50M
RUES,736530284.0,200M-1B
RUES,345230000.0,200M-1B
RUES,4150000.0,1-10M
RUES,1140996076.0,1B+
RUES,337912150.0,200M-1B
RUES,33286000.0,10-50M
RUES,10345858.0,10-50M
RUES,101253000.0,50-200M
RUES,141806018.0,50-200M
RUES,95960050.0,50-200M
RUES,88000000.0,50-200M
RUES,51140000.0,50-200M
RUES,327222654.0,200M-1B
RUES,31240000.0,10-50M
RUES,1168588000.0,1B+
RUES,16509116000.0,1B+
RUES,105173362.0,50-200M
RUES,1223545748.0,1B+
RUES,48108820.0,10-50M
RUES,2195687683.0,1B+
RUES,103738391.0,50-200M
RUES,15611000.0,10-50M
RUES,126665863.0,50-200M
RUES,727766405.0,200M-1B
RUES,1427706282.0,1B+
RUES,214697000.0,200M-1B
RUES,412667692.0,200M-1B
RUES,8403402.0,1-10M
RUES,277440000.0,200M-1B
RUES,5618124.0,1-10M
RUES,141576000.0,50-200M
RUES,19465262.0,10-50M
RUES,216675000.0,200M-1B
RUES,221854447.0,200M-1B
RUES,2938027873.0,1B+
RUES,31427000.0,10-50M
RUES,69543000.0,50-200M
RUES,505795212.0,200M-1B
RUES,174365410.0,50-200M
RUES,61143066.0,50-200M
RUES,139105150.0,50-200M
RUES,2120857336.0,1B+
RUES,43006402.0,10-50M
RUES,68420344.0,50-200M
RUES,2621549040.0,1B+
RUES,848731770.0,200M-1B
RUES,32487000.0,10-50M
RUES,32010000.0,10-50M
RUES,1103211381.0,1B+
RUES,52619686.0,50-200M
RUES,87695503.0,50-200M
RUES,32520000.0,10-50M
RUES,110000000.0,50-200M
RUES,214004995.0,200M-1B
RUES,15262000.0,10-50M
RUES,3008499151.0,1B+
RUES,42500000.0,10-50M
RUES,432121000.0,200M-1B
RUES,6425294998.0,1B+
RUES,130097438.0,50-200M
RUES,14450235.0,10-50M
RUES,784071000.0,200M-1B
RUES,94895000.0,50-200M
RUES,11500000.0,10-50M
RUES,463407438.0,200M-1B
RUES,190463000.0,50-200M
RUES,123945000.0,50-200M
RUES,244338000.0,200M-1B
RUES,2107697000.0,1B+
RUES,2039683000.0,1B+
RUES,723672361.0,200M-1B
RUES,27930000.0,10-50M
RUES,673197008.0,200M-1B
RUES,142839000.0,50-200M
RUES,43230535.0,10-50M
RUES,269453000.0,200M-1B
RUES,53454646.0,50-200M
RUES,284394055.0,200M-1B
RUES,383694137.0,200M-1B
RUES,437615006.0,200M-1B
RUES,627908471.0,200M-1B
RUES,8735137271.0,1B+
RUES,211067000.0,200M-1B
RUES,352339155.0,200M-1B
RUES,2536154170.0,1B+
RUES,21100000.0,10-50M
RUES,45608000.0,10-50M
RUES,158257104.0,50-200M
RUES,385015000.0,200M-1B
RUES,220779000.0,200M-1B
RUES,281182810.0,200M-1B
RUES,193236301.0,50-200M
RUES,1436050989.0,1B+
RUES,15721000.0,10-50M
RUES,429584178.0,200M-1B
RUES,137218812.0,50-200M
RUES,15158000.0,10-50M
RUES,200564222.0,200M-1B
RUES,118415000.0,50-200M
RUES,1099805834.0,1B+
RUES,30216000.0,10-50M
RUES,4578337238.0,1B+
RUES,103817792.0,50-200M
RUES,433531000.0,200M-1B
RUES,83760000.0,50-200M
RUES,2163643000.0,1B+
RUES,940796000.0,200M-1B
RUES,138002000.0,50-200M
RUES,4225655413.0,1B+
RUES,237793500.0,200M-1B
RUES,21560900.0,10-50M
RUES,294284274.0,200M-1B
RUES,111827228.0,50-200M
RUES,133842535.0,50-200M
RUES,1003322561.0,1B+
RUES,2000000.0,1-10M
RUES,75585000.0,50-200M
RUES,74522000.0,50-200M
RUES,50000000.0,50-200M
RUES,147582342.0,50-200M
RUES,104972020.0,50-200M
RUES,59540000.0,50-200M
RUES,159250000.0,50-200M
RUES,150110000.0,50-200M
RUES,22073000.0,10-50M
RUES,31600000.0,10-50M
RUES,238957000.0,200M-1B
RUES,424755645.0,200M-1B
RUES,50700000.0,50-200M
RUES,19201840.0,10-50M
RUES,1800000000.0,1B+
RUES,754563318.0,200M-1B
RUES,694363555.0,200M-1B
RUES,101206860.0,50-200M
RUES,80329000.0,50-200M
RUES,2145374123.0,1B+
RUES,155887685.0,50-200M
RUES,315981000.0,200M-1B
RUES,28905156.0,10-50M
RUES,66800000.0,50-200M
RUES,48236000.0,10-50M
RUES,1232755000.0,1B+
RUES,8069000.0,1-10M
RUES,47093000.0,10-50M
RUES,126800000.0,50-200M
RUES,127948000.0,50-200M
RUES,222268256.0,200M-1B
RUES,124500523.0,50-200M
RUES,22234000.0,10-50M
RUES,2607318163.0,1B+
RUES,17009183.0,10-50M
RUES,243602000.0,200M-1B
RUES,1265738000.0,1B+
RUES,3131615000.0,1B+
RUES,1639319895.0,1B+
RUES,54516000.0,50-200M
RUES,13800000.0,10-50M
RUES,425000000.0,200M-1B
RUES,12430448000.0,1B+
RUES,431315574.0,200M-1B
RUES,101049500.0,50-200M
RUES,539541054.0,200M-1B
RUES,24451097743.0,1B+
RUES,1091626000.0,1B+
RUES,188864876.0,50-200M
RUES,118548011.0,50-200M
RUES,147194500.0,50-200M
RUES,15062814.0,10-50M
RUES,14823296000.0,1B+
RUES,761855028.0,200M-1B
RUES,81082000.0,50-200M
RUES,5323412000.0,1B+
RUES,466558623.0,200M-1B
RUES,139055000.0,50-200M
RUES,141596000.0,50-200M
RUES,4500000.0,1-10M
RUES,13419000.0,10-50M
RUES,344309000.0,200M-1B
RUES,526922316.0,200M-1B
RUES,10138159539.0,1B+
RUES,2713456631.0,1B+
RUES,1263656000.0,1B+
RUES,480341000.0,200M-1B
RUES,1401775881.0,1B+
RUES,350469019.0,200M-1B
RUES,129507171.0,50-200M
RUES,209259785.0,200M-1B
RUES,47250000.0,10-50M
RUES,300720415.0,200M-1B
RUES,3267265000.0,1B+
RUES,222373132.0,200M-1B
RUES,60124000.0,50-200M
RUES,59298000.0,50-200M
RUES,1014119051.0,1B+
RUES,2400000.0,1-10M
RUES,143690000.0,50-200M
RUES,650028000.0,200M-1B
RUES,115681500.0,50-200M
RUES,506680000.0,200M-1B
RUES,322101338.0,200M-1B
RUES,215947499.0,200M-1B
RUES,1073414797.0,1B+
RUES,853276236.0,200M-1B
RUES,402178699.0,200M-1B
RUES,55430000.0,50-200M
RUES,1138787244.0,1B+
RUES,229449952.0,200M-1B
RUES,34087000.0,10-50M
RUES,32456000.0,10-50M
RUES,176833000.0,50-200M
RUES,530885898.0,200M-1B
RUES,102743676.0,50-200M
RUES,3910820476.0,1B+
RUES,1839265420.0,1B+
RUES,17200000.0,10-50M
RUES,24534000.0,10-50M
RUES,301475000.0,200M-1B
RUES,1342337939.0,1B+
RUES,100657200.0,50-200M
RUES,745068935.0,200M-1B
RUES,443871859.0,200M-1B
RUES,58973454.0,50-200M
RUES,2996000.0,1-10M
RUES,95000000.0,50-200M
RUES,270954443.0,200M-1B
RUES,2847675048.0,1B+
RUES,248540826.0,200M-1B
RUES,68050000.0,50-200M
RUES,18215000.0,10-50M
RUES,409000000.0,200M-1B
RUES,251123672.0,200M-1B
RUES,22483011.0,10-50M
RUES,499040989.0,200M-1B
RUES,11223643000.0,1B+
RUES,2969059273.0,1B+
RUES,90546000.0,50-200M
RUES,542050994.0,200M-1B
RUES,52071000.0,50-200M
RUES,348341000.0,200M-1B
RUES,50243000.0,50-200M
RUES,176300000.0,50-200M
RUES,423114480.0,200M-1B
RUES,132100000.0,50-200M
RUES,417941639.0,200M-1B
RUES,533750321.0,200M-1B
RUES,3933200.0,1-10M
RUES,75954800.0,50-200M
RUES,624463285.0,200M-1B
RUES,421071414.0,200M-1B
RUES,47146000.0,10-50M
RUES,91474976.0,50-200M
RUES,690831000.0,200M-1B
RUES,1645433000.0,1B+
RUES,20712000.0,10-50M
RUES,1126900780.0,1B+
RUES,97466632.0,50-200M
RUES,570764845.0,200M-1B
RUES,15250000.0,10-50M
RUES,309872000.0,200M-1B
RUES,1381030706.0,1B+
RUES,2045042483.0,1B+
RUES,5148153000.0,1B+
RUES,24005000.0,10-50M
RUES,84311743.0,50-200M
RUES,30125000.0,10-50M
RUES,641661000.0,200M-1B
RUES,203670760.0,200M-1B
RUES,96365056.0,50-200M
RUES,101000000.0,50-200M
RUES,3470589.0,1-10M
RUES,144254622.0,50-200M
RUES,246558000.0,200M-1B
RUES,181948000.0,50-200M
RUES,247898571.0,200M-1B
RUES,36954000.0,10-50M
RUES,79250000.0,50-200M
RUES,384237000.0,200M-1B
RUES,10500000.0,10-50M
RUES,313503318.0,200M-1B
RUES,17950000.0,10-50M
RUES,55636572.0,50-200M
RUES,6000000.0,1-10M
